page_id,Area,Projeto,Tarefa,Responsavel,Inicio,Fim,Status,Status_Original,Observacao
2bfc754a-47f4-8184-bad4-d81cf7ffe749,Marketing,Avulso,Tirar Foto de: João Felipe Goldenberg Vianna Dias,RP,2025-08-12,2025-08-12,Concluído,Concluída,Tarefa criada para tirar a foto do colaborador em sua primeira vinda à DBV.
2bfc754a-47f4-81a7-83e8-f4a2d6e2b62c,Marketing,Avulso,Tirar Foto de: Paulo Sérgio Chagas Gomes Júnior,RP,2026-02-02,2026-02-02,Concluído,Concluída,Tarefa criada para tirar a foto do colaborador em sua primeira vinda à DBV.
2bfc754a-47f4-81be-9a92-f9423cdf7613,Marketing,Avulso,Tirar Foto de: Daniel Morone Drummond Alves,RP,2026-02-02,2026-02-02,Concluído,Concluída,Tarefa criada para tirar a foto do colaborador em sua primeira vinda à DBV.
2bfc754a-47f4-81c4-934f-caad27951ec5,Marketing,Avulso,Tirar Foto de: Luis Guilherme Monteiro Peçanha,RP,2024-12-12,2024-12-12,Concluído,Concluída,Tarefa criada para tirar a foto do colaborador em sua primeira vinda à DBV.
2bfc754a-47f4-81d5-a3ef-f6c484b52955,Marketing,Avulso,Tirar Foto de: Enzo Rei Ferreira,RP,2025-05-20,2025-05-20,Concluído,Concluída,Tarefa criada para tirar a foto do colaborador em sua primeira vinda à DBV.
2bfc754a-47f4-81da-9654-c9dfb22814cc,Marketing,Avulso,Tirar Foto de: Luiz Eduardo Santos de Mesquita,RP,2024-07-18,2024-07-18,Concluído,Concluída,Tarefa criada para tirar a foto do colaborador em sua primeira vinda à DBV.
2bfc754a-47f4-81e8-8cbe-f4b7af9c2275,Marketing,Avulso,Tirar Foto de: Thiago Cordeiro da Costa Pinto,RP,2021-01-04,2021-01-04,Concluído,Concluída,Tarefa criada para tirar a foto do colaborador em sua primeira vinda à DBV.
2c0c754a-47f4-8008-b2b0-c280c3aab4bd,Life,Avulso,Material sobre mudança na regra de financiamento da CAIXA,LV,2025-12-09,2025-12-09,Bloqueado,Stand By,"(09/12) [Luiz Coimbra]: precisamos desenvolver um disclaimer para este material 

Disclaimer – Material Educativo
O conteúdo apresentado por DBV Life Serviços Financeiros LTDA (CNPJ 29.250.270/0001-32), com sede na Avenida Ministro Ivan Lins, 460, Sala C 01, Barra da Tijuca, Rio de Janeiro/RJ, CEP 22.620-110, inscrita sob a natureza jurídica “Sociedade Empresária Limitada”, tem caráter exclusivamente educativo e informativo. As informações aqui disponibilizadas destinam-se a explicar conceitos gerais relacionados a crédito, finanças e produtos financeiros — não constituem recomendação de instituição financeira, proposta comercial, oferta de crédito, consultoria individualizada, análise de risco, indicação personalizada ou garantia de aprovação em qualquer operação.
A DBV Life Serviços Financeiros LTDA não avalia risco de crédito ou promete resultados financeiros. Qualquer decisão de contratação é realizada diretamente pelo interessado junto às instituições financeiras vinculadas, com base na avaliação de suas necessidades, perfil, condições específicas e documentação exigida.
Este material não substitui orientação profissional qualificada.
(09/12) [Luiz Coimbra]: A forma como este conteúdo será apresentado pode exigir algumas adequações de design e estrutura para garantir melhor leitura, clareza e impacto visual. Como o material original não possui capa e reúne um texto extenso concentrado em uma única página, recomenda-se ajustar a diagramação conforme o meio de comunicação escolhido.
Para PDFs informativos, é ideal dividir o conteúdo em seções claras, distribuindo o texto em duas ou mais páginas, com títulos, subtítulos e blocos visuais que facilitem a leitura. Caso o objetivo seja um material mais institucional, a inclusão de uma capa ajuda a reforçar a identidade da DBV Life e a tornar a apresentação mais profissional.
Para envio por WhatsApp ou redes sociais, o texto deve ser ainda mais segmentado, com trechos curtos, elementos visuais e mensagens em formato de cards. Já em posts ou carrosséis, recomenda-se usar versões reduzidas do texto, focadas em pontos principais, acompanhadas de elementos gráficos.
Cada formato exige ajustes pontuais para preservar a clareza, o tom educativo e a identidade visual da DBV Life, garantindo que o conteúdo seja compreendido com facilidade e apresentado de maneira alinhada ao objetivo da comunicação.
(10/12) [Alguém]: Boa tarde, Luiz! Tudo bem?

Fiz a inclusão do disclaimer, adicionei uma capa e melhorei o design. Pelo que foi passado, a ideia do material é para distribuição interna entre os assessores em formato de notícia, mostrando qual o benefício para o cliente final. 

Em anexo, segue o material com as mudanças feitas.

Qualquer coisa, estou à disposição!"
2c0c754a-47f4-80d6-b7f6-c8fcec7585fc,B.I,Avulso,Revisar Automação de NPS,"VS, SM",2025-12-12,2025-12-12,Concluído,Concluída,
2c3c754a-47f4-8043-ad58-c26ed4481dde,B.I,Status Control,Verificar DBV Life ,SM,2025-12-10,2025-12-10,Concluído,Concluída,Verificar a parte da DBV Life e a viabilidade de KPI de tempo em aberto.
2c3c754a-47f4-808a-a01b-cd5e1e1507e2,Marketing,Avulso,FGTS,"RP, LC",2025-12-23,2025-12-23,Concluído,Concluída,"Carrossel consultivo apresentando a antecipação do FGTS como estratégia de organização financeira, não como crédito comum."
2c3c754a-47f4-80bf-a415-c759e01b763f,Marketing,Avulso,Não é sobre ter dinheiro,RP,2025-12-26,2025-12-26,Em Andamento,Em andamento,"Carrossel conceitual e estratégico sobre uso consciente de recursos financeiros, abordando FGTS e crédito planejado sem caráter comercial direto."
2c3c754a-47f4-80c6-97ce-fe596c147c60,Marketing,Avulso,Crédito Planejado,RP,2025-12-24,2025-12-24,Bloqueado,Stand By,Carrossel complementar ao FGTS: ambos falam sobre antecipar recursos com inteligência. Este reforça o conceito de crédito consciente e estratégico.
2c4c754a-47f4-801b-b583-c0ed385495f1,B.I,Avulso,Link no Streamlit Clooud,VS,2025-12-08,2025-12-08,Concluído,Concluída,Link streamlit cloud apenas para o dash salao
2c4c754a-47f4-806d-a1a6-c29f2e3d416c,Operações,Mapeamento Expansão,Alterações de Mensagem (Aut IN n Out),SM,2025-12-09,2025-12-09,Concluído,Concluída,
2c4c754a-47f4-80e1-983d-f9aeaaec7b39,B.I,Projeto Renda Variável,Automação Saldo 2.0,"GG, SM",2026-07-02,2026-07-02,Concluído,Concluída,"(09/12) [Gabriel Gayoso]: Precisamos fazer com que a planilha contabilize apenas os dias úteis.
(09/12) [Gabriel Gayoso]: Precisamos alterar o resultado da operação: Compra para Aplicação; Venda para Resgate"
2c5c754a-47f4-8003-aa92-cfcc8cdd8f98,Marketing,Avulso,Encerramento 2025,RP,2025-12-31,2025-12-31,Concluído,Concluída,"Carrossel institucional de encerramento, com foco emocional e propósito."
2c5c754a-47f4-803d-807f-c54e631eded4,Marketing,Avulso,Seguro Residencial Ampliado,RP,2025-12-30,2025-12-30,Concluído,Concluída,Carrossel que expande o conceito de seguro residencial para coberturas modernas e pouco conhecidas.
2c5c754a-47f4-8069-b674-ecd39dc51300,Marketing,Avulso,RC Familiar,RP,2025-12-29,2025-12-29,Concluído,Concluída,"Carrossel emocional sobre Responsabilidade Civil Familiar, produto raramente divulgado."
2c5c754a-47f4-80e3-b515-e980e6380331,B.I,Dashboard DBV v4,Nova aba “Sócios”,SM,2025-12-10,2025-12-10,Concluído,Concluída,"Dashboard Financeiro, adicionar nova aba com lógicas de integralizações e retiradas."
2c6c754a-47f4-8066-a057-c64be4ffe896,B.I,Avulso,Atualização Dash salão 11/12,VS,2026-02-02,2026-02-02,Concluído,Concluída,
2c6c754a-47f4-80a8-b76c-c82078f28154,Operações,Avulso,Planejamento Treinamentos Até Maio 2025,MN,2025-12-19,2025-12-19,Concluído,Concluída,"(15/12) [Alguém]: Boa Tarde @Luiz Coimbra, oq acha desta versão apenas para janeiro? 
(16/12) [Luiz Coimbra]: Conforme conversamos, necessário inclusão de um treinamento de boas práticas e conduta da profissão, de acordo com 178/2023 179/2023 30/2021 
(16/12) [Alguém]: Ajustei para termos um treinamento em janeiro sobre boas praticas e conduta da profissão
(17/12) [Alguém]: Segue com as datas de inicio ajustada para janeiro  e além disso até dia 15/01 montarei o cronograma de fevereiro  até lá, baseada em campanhas ativas e percepção de dor dos clientes
(17/12) [Alguém]: @Luiz Coimbra "
2c6c754a-47f4-80b3-aca2-e11d735a2878,B.I,Avulso,Criar formulário assessores,VS,2025-12-16,2025-12-16,Concluído,Concluída,"(11/12) [Alguém]: Título: Registro de Transferência de Clientes (Histórico)
Descrição: Preencha este formulário sempre que receber um cliente transferido de outro assessor para mantermos o rastro histórico.
• Pergunta 1: Código do Cliente
    ◦ Tipo: Texto Curto (ou Número)
    ◦ Descrição: Insira o código da conta ou ID único do cliente.
    ◦ Obrigatório: Sim
• Pergunta 2: Data da Transferência
    ◦ Tipo: Data
    ◦ Descrição: Data em que a conta passou a constar na sua carteira.
    ◦ Obrigatório: Sim
• Pergunta 3: Código do Assessor de ORIGEM (Antigo)
    ◦ Tipo: Texto Curto
    ◦ Descrição: Código do assessor que atendia o cliente anteriormente (ex: A12345).
    ◦ Obrigatório: Sim
• Pergunta 4: Código do Assessor de DESTINO (Atual)
    ◦ Tipo: Texto Curto
    ◦ Descrição: Seu código de assessor (quem está recebendo o cliente).
    ◦ Obrigatório: Sim
• Pergunta 5 (Opcional): Motivo da Transferência
    ◦ Tipo: Múltipla escolha ou Texto
    ◦ Opções: Redistribuição, Saída do Assessor Antigo, Pedido do Cliente, Outro.
(18/12) [Alguém]: https://dbvcapital.fillout.com/t/48DVafMdPsus"
2c7c754a-47f4-803b-ae8f-c2cac711d6b0,Marketing,Avulso,Planejamento 2026,RP,2025-12-18,2025-12-18,Concluído,Concluída,Refazer o planejamento de 2026 mais detalhado e completo.
2c7c754a-47f4-806d-a9e9-dfb192d2f54e,B.I,Avulso,Alteração da automação de NPS,"VS, SM",2026-01-19,2026-01-19,Concluído,Concluída,
2c7c754a-47f4-809c-8faa-d2c7040e1e8b,Life,Avulso,Material sobre crédito inteligente para PMEs,LV,2025-12-12,2026-02-02,Em Andamento,Em aprovação,"Apresentação de slides baseada em um material mostrando as diferenças entre FGI e Pronampe, sendo essas linhas destinadas a pequenas e médias empresas. "
2cac754a-47f4-8054-bde2-f047eea74b3c,Marketing,Mapeamento Marketing,Primeira Etapa do MM,"RP, EP",2026-02-02,2026-02-02,Bloqueado,Stand By,"(18/12) [Alguém]: Elaborei um mapeamento mas ele estava incompleto. Estou fazendo ajustes e depois irei anexar aqui na tarefa.
(18/12) [Alguém]: Boa tarde, @Anonymous. Analisando o conteúdo, ainda achei distante do objetivo, acho que podemos melhorar na parte de explicação de processos, melhor planejamento de fluxograma (via LucidApp), dentre outras alterações. Amanhã, vamos marcar um horário para conversar sobre. 
(20/01) [Rhana Pitta]: Não tinha o conhecimento que a tarefa estava pausada pois não estava em Stand By, dessa forma iniciei o organograma mas como está pausada vou adicionar o que foi feito até o momento aqui e quando voltarmos continuo."
2cbc754a-47f4-801f-814c-dc18525c9481,B.I,Avulso,Correção de Layout: Aba Sócios,SM,2025-12-16,2025-12-16,Concluído,Concluída,
2cbc754a-47f4-803a-83f9-d1995e30d67c,Life,Avulso,Criação de filtro para ver inatividade,LV,2026-02-02,2026-02-02,Não Iniciado,Não iniciado,"Criar um filtro que nos possibilite ver a inatividade do assessor, o enviando uma mensagem e chamando para uma reunião para alinhamento de objetivos. 

Temos como finalidade tornar o assessor mais ativo e entender a sua carteira de clientes, o auxiliando na captação para produtos de crédito."
2cbc754a-47f4-8058-b9fa-f6a1100782bd,B.I,Avulso,Correção de “Gambiarra de Processo”,SM,2025-12-16,2025-12-16,Concluído,Concluída,Corrigido gambiarra feita por quebra de processo pré-definido
2cbc754a-47f4-805b-8eb1-ca211cce7621,B.I,Cloud DBV,POP - Cloud,"EP, SM",2025-12-26,2025-12-26,Concluído,Concluída,"(16/12) [Samuel Monteiro]: Adicionar que todas as contas necessitam ter o Authenticator no celular da Gestão de Operações
(17/12) [Samuel Monteiro]: feito"
2ccc754a-47f4-80d1-a35f-d9f4b3a89baa,B.I,Home Coimbra v2,Home Coimbra: Aba Emergencial,SM,2026-01-16,2026-01-16,Concluído,Concluída,Realizar alterações na home do Coimbra.
2cdc754a-47f4-8008-b8c2-df7959a1d602,Marketing,Avulso,Renda fixa sem mistério,RP,2026-01-21,2026-01-21,Concluído,Concluída,"Informativo. Rentabilidade passada não garante rentabilidade futura. Decisões devem considerar prazo, risco e liquidez."
2cdc754a-47f4-8010-8cf7-d17de5ac7175,Marketing,Avulso,Mitos & Verdade: Seguro de Vida,RP,2026-01-15,2026-01-15,Concluído,Concluída,Informativo. Coberturas e regras dependem do produto e da contratação. Consulte uma análise personalizada.
2cdc754a-47f4-8013-923f-c96cae020a6c,B.I,Dash Salão V2 Life,Estruturação Dashboard ,VS,2025-12-18,2025-12-18,Concluído,Concluída,
2cdc754a-47f4-8026-8927-d40464b99ecc,B.I,Dash Salão V2 Life,Desenvolvimento de cada um dos cards,Time,2025-12-18,2025-12-18,Concluído,Concluída,
2cdc754a-47f4-8032-ab26-de4d48767f4c,Marketing,Avulso,Post: Disciplina > timing,RP,2026-01-30,2026-01-30,Concluído,Concluída,Conteúdo educativo. Estratégias devem ser definidas com base em objetivos e tolerância a risco
2cdc754a-47f4-805e-91b7-d6b85dbba9a0,B.I,Avulso,Mudanças na Automação de MSG RV,SM,2025-12-18,2025-12-18,Concluído,Concluída,
2cdc754a-47f4-8097-8993-eac17d94ff4c,B.I,Dash Salão V2 Life,Implementação do novo banco de dados,VS,2025-12-18,2025-12-18,Concluído,Concluída,
2cdc754a-47f4-8099-b92c-c9c007daaed2,Marketing,Avulso,Reels: 3 erros de janeiro que atrasam sua carteira,RP,2026-02-04,2026-02-04,Em Andamento,Programada,Vídeo educativo. Não é recomendação de investimento.
2cdc754a-47f4-80a8-b49c-ebb3f13f0f1b,B.I,Dash Salão V2 Life,Desenvolvimento do Layout,VS,2025-12-18,2025-12-18,Concluído,Concluída,
2cdc754a-47f4-80bf-9498-f1dbadc20b46,Marketing,Avulso,Check-up de proteção em janeiro,RP,2026-01-13,2026-01-13,Concluído,Concluída,Conteúdo educativo. Não é recomendação de investimento. Produtos e estratégias variam conforme perfil e objetivos.
2cdc754a-47f4-80d6-b3f6-c66ce0359b59,B.I,Dash Salão V2 Life,Desenvolvimento da Lógica,VS,2025-12-18,2025-12-18,Concluído,Concluída,
2cdc754a-47f4-80e9-99a0-c10aa24f7e14,Marketing,Avulso,Aprendizado da Sua Carreira,RP,2025-12-18,2025-12-18,Concluído,Concluída,Reels do Diego em SP sobre aprendizado da sua carreira.
